business_id,txn_month,invoice_count,payroll_runs,revenue
BUS-000101,2026-01-01,4,0,2349.23
BUS-000101,2026-02-01,4,0,1777.37
BUS-000101,2026-03-01,4,0,1489.31
BUS-000101,2026-04-01,5,0,1309.74
BUS-000101,2026-05-01,5,0,1696.67
BUS-000101,2026-06-01,5,0,1572.38
BUS-000102,2026-01-01,6,0,2807.72
BUS-000102,2026-02-01,4,0,3009.81
BUS-000102,2026-03-01,6,0,1724.41
BUS-000102,2026-04-01,4,0,2643.72
BUS-000102,2026-05-01,5,0,1856.47
BUS-000102,2026-06-01,5,0,1959.91
BUS-000103,2026-01-01,5,0,1630.09
BUS-000103,2026-02-01,5,0,1803.61
BUS-000103,2026-03-01,6,0,1556.95
BUS-000103,2026-04-01,4,0,2618.98
BUS-000103,2026-05-01,5,0,1516.38
BUS-000103,2026-06-01,7,0,1581.88
BUS-000104,2026-01-01,280,3,123989.39
BUS-000104,2026-02-01,159,2,129209.49
BUS-000104,2026-03-01,182,4,146221.64
BUS-000104,2026-04-01,229,4,157566.79
BUS-000104,2026-05-01,239,4,229000.11
BUS-000104,2026-06-01,214,4,195430.13
BUS-000105,2026-01-01,4,0,1673.61
BUS-000105,2026-02-01,6,0,1733.51
BUS-000105,2026-03-01,6,0,2419.81
BUS-000105,2026-04-01,4,0,2019.11
BUS-000105,2026-05-01,7,0,2941.56
BUS-000105,2026-06-01,6,0,2093.29
BUS-000106,2026-01-01,5,0,1615.74
BUS-000106,2026-02-01,4,0,2082.24
BUS-000106,2026-03-01,6,0,1353.95
BUS-000106,2026-04-01,4,0,2568.13
BUS-000106,2026-05-01,5,0,2162.15
BUS-000106,2026-06-01,6,0,2545.92
BUS-000107,2026-01-01,23,1,16759.24
BUS-000107,2026-02-01,26,3,10347.6
BUS-000107,2026-03-01,31,2,15962.8
BUS-000107,2026-04-01,27,1,13345.7
BUS-000107,2026-05-01,33,2,8874.63
BUS-000107,2026-06-01,30,3,9662.26
BUS-000108,2026-01-01,6,0,1961.97
BUS-000108,2026-02-01,6,0,2749.86
BUS-000108,2026-03-01,6,0,1273.37
BUS-000108,2026-04-01,4,0,1604.81
BUS-000108,2026-05-01,4,0,2761.35
BUS-000108,2026-06-01,6,0,2904.4
BUS-000109,2026-01-01,5,0,2429.8
BUS-000109,2026-02-01,6,0,1696.03
BUS-000109,2026-03-01,5,0,1644.77
BUS-000109,2026-04-01,6,0,1366.85
BUS-000109,2026-05-01,5,0,1926.59
BUS-000109,2026-06-01,5,0,1628.69
BUS-000110,2026-01-01,34,1,16867.58
BUS-000110,2026-02-01,23,3,10036.57
BUS-000110,2026-03-01,38,3,11352.92
BUS-000110,2026-04-01,25,1,16293.84
BUS-000110,2026-05-01,32,1,21189.98
BUS-000110,2026-06-01,36,2,21305.98
BUS-000111,2026-01-01,27,1,11895.72
BUS-000111,2026-02-01,32,2,8711.54
BUS-000111,2026-03-01,25,2,19161.69
BUS-000111,2026-04-01,22,2,13682.68
BUS-000111,2026-05-01,24,2,17514.76
BUS-000111,2026-06-01,28,2,9570.96
BUS-000112,2026-01-01,7,0,1585.8
BUS-000112,2026-02-01,6,0,2702.87
BUS-000112,2026-03-01,7,0,2660.02
BUS-000112,2026-04-01,7,0,2186.47
BUS-000112,2026-05-01,6,0,1480.91
BUS-000112,2026-06-01,5,0,1514.79
BUS-000113,2026-01-01,4,0,2800.94
BUS-000113,2026-02-01,4,0,2645.39
BUS-000113,2026-03-01,4,0,2174.53
BUS-000113,2026-04-01,7,0,2355.4
BUS-000113,2026-05-01,4,0,2156.62
BUS-000113,2026-06-01,4,0,1502.41
BUS-000114,2026-01-01,5,0,2292.84
BUS-000114,2026-02-01,6,0,2162.11
BUS-000114,2026-03-01,5,0,2098.69
BUS-000114,2026-04-01,6,0,2778.99
BUS-000114,2026-05-01,4,0,2054.38
BUS-000114,2026-06-01,5,0,2464.24
BUS-000115,2026-01-01,5,0,2011.03
BUS-000115,2026-02-01,7,0,2970.06
BUS-000115,2026-03-01,6,0,2735.28
BUS-000115,2026-04-01,7,0,2332.58
BUS-000115,2026-05-01,7,0,2639.05
BUS-000115,2026-06-01,4,0,1351.25
BUS-000116,2026-01-01,39,3,12699.03
BUS-000116,2026-02-01,31,1,14946.9
BUS-000116,2026-03-01,30,2,18940.47
BUS-000116,2026-04-01,35,3,12684.57
BUS-000116,2026-05-01,24,3,20846.75
BUS-000116,2026-06-01,35,2,18937.66
BUS-000117,2026-01-01,33,1,12124.88
BUS-000117,2026-02-01,27,2,14183.44
BUS-000117,2026-03-01,26,2,15184.77
BUS-000117,2026-04-01,36,2,22637.88
BUS-000117,2026-05-01,24,2,14164.9
BUS-000117,2026-06-01,33,3,17828.16
BUS-000118,2026-01-01,6,0,2777.84
BUS-000118,2026-02-01,6,0,1864.66
BUS-000118,2026-03-01,4,0,2516.16
BUS-000118,2026-04-01,5,0,2804.56
BUS-000118,2026-05-01,5,0,2280.4
BUS-000118,2026-06-01,5,0,2488.59
BUS-000119,2026-01-01,6,0,1469.54
BUS-000119,2026-02-01,5,0,1287.31
BUS-000119,2026-03-01,6,0,1309.49
BUS-000119,2026-04-01,6,0,2830.51
BUS-000119,2026-05-01,5,0,1537.21
BUS-000119,2026-06-01,4,0,1992.51
BUS-000120,2026-01-01,4,0,2699.25
BUS-000120,2026-02-01,6,0,1262.78
BUS-000120,2026-03-01,7,0,1562.66
BUS-000120,2026-04-01,5,0,1966.06
BUS-000120,2026-05-01,5,0,2178.36
BUS-000120,2026-06-01,5,0,1395.85
BUS-000121,2026-01-01,6,0,2371.7
BUS-000121,2026-02-01,5,0,1597.94
BUS-000121,2026-03-01,5,0,1459.44
BUS-000121,2026-04-01,5,0,2065.2
BUS-000121,2026-05-01,4,0,2845.8
BUS-000121,2026-06-01,4,0,1922.8
BUS-000122,2026-01-01,5,0,1389.38
BUS-000122,2026-02-01,6,0,2450.84
BUS-000122,2026-03-01,6,0,1723.78
BUS-000122,2026-04-01,4,0,2073.41
BUS-000122,2026-05-01,5,0,1719.81
BUS-000122,2026-06-01,5,0,2343.06
BUS-000123,2026-01-01,23,3,10730.72
BUS-000123,2026-02-01,22,1,20861.1
BUS-000123,2026-03-01,31,2,19000.76
BUS-000123,2026-04-01,26,3,17606.56
BUS-000123,2026-05-01,28,1,13400.88
BUS-000123,2026-06-01,40,2,15224.01
BUS-000124,2026-01-01,146,3,68747.65
BUS-000124,2026-02-01,102,3,92623.59
BUS-000124,2026-03-01,105,3,108831.59
BUS-000124,2026-04-01,91,2,84874.23
BUS-000124,2026-05-01,153,6,113297.21
BUS-000124,2026-06-01,148,3,91389.77
BUS-000125,2026-01-01,5,0,1720.14
BUS-000125,2026-02-01,5,0,1522.71
BUS-000125,2026-03-01,4,0,2792.54
BUS-000125,2026-04-01,5,0,2724.53
BUS-000125,2026-05-01,5,0,1904.12
BUS-000125,2026-06-01,5,0,2619.28
BUS-000126,2026-01-01,27,2,11690.51
BUS-000126,2026-02-01,22,3,8098.95
BUS-000126,2026-03-01,23,2,11934.53
BUS-000126,2026-04-01,32,1,16862.29
BUS-000126,2026-05-01,33,2,7757.33
BUS-000126,2026-06-01,27,3,16128.45
BUS-000127,2026-01-01,4,0,1415.36
BUS-000127,2026-02-01,5,0,1323.23
BUS-000127,2026-03-01,5,0,2373.82
BUS-000127,2026-04-01,4,0,1667.12
BUS-000127,2026-05-01,5,0,1609.19
BUS-000127,2026-06-01,5,0,1866.51
BUS-000128,2026-01-01,22,3,13588.22
BUS-000128,2026-02-01,28,1,9626.66
BUS-000128,2026-03-01,24,1,12537.82
BUS-000128,2026-04-01,29,3,15903.13
BUS-000128,2026-05-01,35,2,15420.54
BUS-000128,2026-06-01,27,3,10790.55
BUS-000129,2026-01-01,4,0,2253.52
BUS-000129,2026-02-01,6,0,2350.76
BUS-000129,2026-03-01,4,0,2852.94
BUS-000129,2026-04-01,7,0,1936.87
BUS-000129,2026-05-01,6,0,1293.75
BUS-000129,2026-06-01,5,0,1511.2
BUS-000130,2026-01-01,32,3,10629.22
BUS-000130,2026-02-01,31,2,18709.28
BUS-000130,2026-03-01,37,1,11401.82
BUS-000130,2026-04-01,41,2,18235.41
BUS-000130,2026-05-01,27,3,18859.69
BUS-000130,2026-06-01,34,3,12396.04
BUS-000131,2026-01-01,113,6,63607.5
BUS-000131,2026-02-01,152,3,91769.96
BUS-000131,2026-03-01,108,4,71381.53
BUS-000131,2026-04-01,110,3,69111.66
BUS-000131,2026-05-01,109,5,79321.58
BUS-000131,2026-06-01,115,4,110218.48
BUS-000132,2026-01-01,4,0,1673.74
BUS-000132,2026-02-01,6,0,1529.14
BUS-000132,2026-03-01,5,0,1910.1
BUS-000132,2026-04-01,6,0,1859.65
BUS-000132,2026-05-01,6,0,1625.87
BUS-000132,2026-06-01,6,0,1612.41
BUS-000133,2026-01-01,5,0,2592.63
BUS-000133,2026-02-01,6,0,2053.64
BUS-000133,2026-03-01,5,0,1772.62
BUS-000133,2026-04-01,6,0,1543.71
BUS-000133,2026-05-01,5,0,1381.17
BUS-000133,2026-06-01,6,0,2335.93
BUS-000134,2026-01-01,188,6,77894.24
BUS-000134,2026-02-01,186,4,107076.15
BUS-000134,2026-03-01,123,3,133224.42
BUS-000134,2026-04-01,173,5,110252.68
BUS-000134,2026-05-01,172,4,94327.77
BUS-000134,2026-06-01,209,5,74916.55
BUS-000135,2026-01-01,189,5,142317.55
BUS-000135,2026-02-01,219,3,148596.83
BUS-000135,2026-03-01,200,2,93564.6
BUS-000135,2026-04-01,266,4,150330.79
BUS-000135,2026-05-01,275,3,189564.94
BUS-000135,2026-06-01,269,4,124983.32
BUS-000136,2026-01-01,20,2,9824.93
BUS-000136,2026-02-01,27,3,12281.54
BUS-000136,2026-03-01,34,2,14892.43
BUS-000136,2026-04-01,32,3,13883.02
BUS-000136,2026-05-01,26,2,18143.05
BUS-000136,2026-06-01,20,2,11932.17
BUS-000137,2026-01-01,23,1,14802.01
BUS-000137,2026-02-01,29,3,14574.85
BUS-000137,2026-03-01,30,1,20349.62
BUS-000137,2026-04-01,28,1,9198.44
BUS-000137,2026-05-01,34,2,11317.25
BUS-000137,2026-06-01,23,3,13800.31
BUS-000138,2026-01-01,38,2,11049.8
BUS-000138,2026-02-01,39,2,14529.34
BUS-000138,2026-03-01,31,1,12790.38
BUS-000138,2026-04-01,29,1,18812.9
BUS-000138,2026-05-01,24,2,10337.18
BUS-000138,2026-06-01,30,3,20997.86
BUS-000139,2026-01-01,25,2,19448.47
BUS-000139,2026-02-01,38,1,19179.95
BUS-000139,2026-03-01,22,3,9879.79
BUS-000139,2026-04-01,36,3,18318.65
BUS-000139,2026-05-01,39,2,17045.8
BUS-000139,2026-06-01,35,1,15987.33
BUS-000140,2026-01-01,129,3,91545.01
BUS-000140,2026-02-01,152,4,172564.23
BUS-000140,2026-03-01,178,3,128930.02
BUS-000140,2026-04-01,179,3,171386.8
BUS-000140,2026-05-01,212,2,86934.08
BUS-000140,2026-06-01,168,5,116390.07
BUS-000141,2026-01-01,6,0,2697.01
BUS-000141,2026-02-01,6,0,1602.95
BUS-000141,2026-03-01,7,0,2347.04
BUS-000141,2026-04-01,6,0,2818.38
BUS-000141,2026-05-01,6,0,2756.52
BUS-000141,2026-06-01,6,0,1479.87
BUS-000142,2026-01-01,32,3,12318.87
BUS-000142,2026-02-01,24,3,15993.48
BUS-000142,2026-03-01,36,3,16453.73
BUS-000142,2026-04-01,21,1,10713.43
BUS-000142,2026-05-01,36,2,15338.26
BUS-000142,2026-06-01,33,2,10451.79
BUS-000143,2026-01-01,5,0,1380.21
BUS-000143,2026-02-01,5,0,2911.31
BUS-000143,2026-03-01,5,0,1751.38
BUS-000143,2026-04-01,5,0,2548.78
BUS-000143,2026-05-01,6,0,1856.03
BUS-000143,2026-06-01,5,0,1422.64
BUS-000144,2026-01-01,29,1,21176.31
BUS-000144,2026-02-01,27,1,14550.12
BUS-000144,2026-03-01,30,2,9516.17
BUS-000144,2026-04-01,35,3,14945.14
BUS-000144,2026-05-01,31,2,16802.47
BUS-000144,2026-06-01,37,3,12659.42
BUS-000145,2026-01-01,245,3,158726.58
BUS-000145,2026-02-01,285,5,118725.13
BUS-000145,2026-03-01,241,5,191382.39
BUS-000145,2026-04-01,288,6,125705.33
BUS-000145,2026-05-01,174,4,180075.95
BUS-000145,2026-06-01,244,5,139231.15
BUS-000146,2026-01-01,6,0,2612.92
BUS-000146,2026-02-01,4,0,1884.76
BUS-000146,2026-03-01,5,0,2790.03
BUS-000146,2026-04-01,5,0,2609.11
BUS-000146,2026-05-01,5,0,1769.59
BUS-000146,2026-06-01,4,0,2381.97
BUS-000147,2026-01-01,36,2,18525.37
BUS-000147,2026-02-01,27,3,12979.35
BUS-000147,2026-03-01,27,2,18946.35
BUS-000147,2026-04-01,35,2,15322.33
BUS-000147,2026-05-01,22,2,17252.89
BUS-000147,2026-06-01,31,2,14333.33
BUS-000148,2026-01-01,4,0,2822.03
BUS-000148,2026-02-01,4,0,1470.2
BUS-000148,2026-03-01,6,0,1530.72
BUS-000148,2026-04-01,5,0,1622.23
BUS-000148,2026-05-01,6,0,2321.26
BUS-000148,2026-06-01,6,0,2098.91
BUS-000149,2026-01-01,7,0,2017.41
BUS-000149,2026-02-01,5,0,1904.08
BUS-000149,2026-03-01,5,0,2914.96
BUS-000149,2026-04-01,5,0,2673.14
BUS-000149,2026-05-01,6,0,2890.65
BUS-000149,2026-06-01,4,0,1440.96
BUS-000150,2026-01-01,6,0,2297.62
BUS-000150,2026-02-01,6,0,1450.63
BUS-000150,2026-03-01,6,0,2857.04
BUS-000150,2026-04-01,6,0,1729.29
BUS-000150,2026-05-01,5,0,1318.53
BUS-000150,2026-06-01,4,0,2583.7
BUS-000151,2026-01-01,109,4,101427.48
BUS-000151,2026-02-01,128,4,112616.86
BUS-000151,2026-03-01,131,6,107057.02
BUS-000151,2026-04-01,161,3,68457.45
BUS-000151,2026-05-01,159,4,70890.15
BUS-000151,2026-06-01,134,2,86065.57
BUS-000152,2026-01-01,181,3,119382.17
BUS-000152,2026-02-01,179,2,89385.04
BUS-000152,2026-03-01,130,4,133246.0
BUS-000152,2026-04-01,192,3,123283.87
BUS-000152,2026-05-01,232,6,136157.26
BUS-000152,2026-06-01,194,5,124305.8
BUS-000153,2026-01-01,293,2,182030.88
BUS-000153,2026-02-01,290,3,189593.87
BUS-000153,2026-03-01,241,5,190955.04
BUS-000153,2026-04-01,200,6,150537.3
BUS-000153,2026-05-01,213,4,114049.07
BUS-000153,2026-06-01,166,4,192208.85
BUS-000154,2026-01-01,5,0,2233.68
BUS-000154,2026-02-01,7,0,1737.8
BUS-000154,2026-03-01,5,0,2165.84
BUS-000154,2026-04-01,5,0,1867.2
BUS-000154,2026-05-01,4,0,1506.71
BUS-000154,2026-06-01,6,0,2613.13
BUS-000155,2026-01-01,7,0,2400.6
BUS-000155,2026-02-01,6,0,1773.73
BUS-000155,2026-03-01,4,0,2332.74
BUS-000155,2026-04-01,4,0,1264.21
BUS-000155,2026-05-01,7,0,1262.14
BUS-000155,2026-06-01,5,0,2183.08
BUS-000156,2026-01-01,153,3,115533.85
BUS-000156,2026-02-01,91,5,81354.86
BUS-000156,2026-03-01,128,4,106343.48
BUS-000156,2026-04-01,161,5,113255.0
BUS-000156,2026-05-01,131,5,93881.29
BUS-000156,2026-06-01,99,2,81679.2
BUS-000157,2026-01-01,25,1,13644.67
BUS-000157,2026-02-01,37,2,23248.79
BUS-000157,2026-03-01,31,2,18267.79
BUS-000157,2026-04-01,23,2,18577.19
BUS-000157,2026-05-01,25,2,14891.05
BUS-000157,2026-06-01,39,1,13099.36
BUS-000158,2026-01-01,33,2,10124.68
BUS-000158,2026-02-01,36,3,17773.53
BUS-000158,2026-03-01,20,2,8975.09
BUS-000158,2026-04-01,20,1,17749.94
BUS-000158,2026-05-01,32,2,17923.57
BUS-000158,2026-06-01,35,3,14929.19
BUS-000159,2026-01-01,193,4,215226.03
BUS-000159,2026-02-01,230,2,133109.18
BUS-000159,2026-03-01,159,5,196928.19
BUS-000159,2026-04-01,178,5,137810.51
BUS-000159,2026-05-01,292,4,188703.76
BUS-000159,2026-06-01,199,3,139077.25
BUS-000160,2026-01-01,39,2,16649.88
BUS-000160,2026-02-01,31,2,15533.8
BUS-000160,2026-03-01,40,2,12802.11
BUS-000160,2026-04-01,28,3,13486.13
BUS-000160,2026-05-01,42,2,10395.29
BUS-000160,2026-06-01,42,3,18293.82
BUS-000161,2026-01-01,6,0,2483.02
BUS-000161,2026-02-01,4,0,1787.07
BUS-000161,2026-03-01,6,0,2826.69
BUS-000161,2026-04-01,5,0,2010.61
BUS-000161,2026-05-01,4,0,2310.4
BUS-000161,2026-06-01,6,0,2615.81
BUS-000162,2026-01-01,5,0,1331.38
BUS-000162,2026-02-01,4,0,2067.36
BUS-000162,2026-03-01,5,0,2603.71
BUS-000162,2026-04-01,5,0,2774.81
BUS-000162,2026-05-01,4,0,2845.64
BUS-000162,2026-06-01,4,0,2190.57
BUS-000163,2026-01-01,145,3,66454.18
BUS-000163,2026-02-01,93,4,110653.63
BUS-000163,2026-03-01,114,4,113742.13
BUS-000163,2026-04-01,101,2,85722.57
BUS-000163,2026-05-01,157,5,98564.12
BUS-000163,2026-06-01,159,4,59490.45
BUS-000164,2026-01-01,25,2,15101.86
BUS-000164,2026-02-01,41,3,18856.57
BUS-000164,2026-03-01,27,1,18267.24
BUS-000164,2026-04-01,37,2,21088.46
BUS-000164,2026-05-01,29,2,15731.54
BUS-000164,2026-06-01,42,3,21916.3
BUS-000165,2026-01-01,5,0,1474.97
BUS-000165,2026-02-01,4,0,2649.27
BUS-000165,2026-03-01,6,0,2167.84
BUS-000165,2026-04-01,4,0,2835.83
BUS-000165,2026-05-01,4,0,1826.93
BUS-000165,2026-06-01,5,0,1556.57
BUS-000166,2026-01-01,4,0,2070.85
BUS-000166,2026-02-01,5,0,1361.83
BUS-000166,2026-03-01,5,0,1353.16
BUS-000166,2026-04-01,6,0,1451.29
BUS-000166,2026-05-01,7,0,1263.53
BUS-000166,2026-06-01,5,0,1831.43
BUS-000167,2026-01-01,7,0,2003.13
BUS-000167,2026-02-01,4,0,1520.36
BUS-000167,2026-03-01,4,0,2926.95
BUS-000167,2026-04-01,5,0,1983.75
BUS-000167,2026-05-01,5,0,1573.82
BUS-000167,2026-06-01,5,0,1573.93
BUS-000168,2026-01-01,7,0,2567.34
BUS-000168,2026-02-01,4,0,1740.27
BUS-000168,2026-03-01,5,0,2571.59
BUS-000168,2026-04-01,5,0,2850.39
BUS-000168,2026-05-01,7,0,1409.55
BUS-000168,2026-06-01,5,0,2407.01
BUS-000169,2026-01-01,26,1,18473.17
BUS-000169,2026-02-01,36,2,10714.71
BUS-000169,2026-03-01,39,2,19936.31
BUS-000169,2026-04-01,23,1,13260.22
BUS-000169,2026-05-01,23,1,11600.96
BUS-000169,2026-06-01,22,1,16530.89
BUS-000170,2026-01-01,34,1,16945.45
BUS-000170,2026-02-01,35,1,16112.1
BUS-000170,2026-03-01,30,3,10905.04
BUS-000170,2026-04-01,33,3,17589.6
BUS-000170,2026-05-01,33,3,11016.96
BUS-000170,2026-06-01,21,1,18008.4
BUS-000171,2026-01-01,34,1,15963.63
BUS-000171,2026-02-01,27,1,15715.99
BUS-000171,2026-03-01,33,2,20301.04
BUS-000171,2026-04-01,33,3,10664.08
BUS-000171,2026-05-01,40,3,10249.31
BUS-000171,2026-06-01,25,1,15798.65
BUS-000172,2026-01-01,62,3,27707.66
BUS-000172,2026-02-01,47,2,22925.36
BUS-000172,2026-03-01,73,2,21862.13
BUS-000172,2026-04-01,53,2,22416.49
BUS-000172,2026-05-01,48,3,23774.92
BUS-000172,2026-06-01,61,2,29575.28
BUS-000173,2026-01-01,32,2,8808.9
BUS-000173,2026-02-01,34,2,11430.19
BUS-000173,2026-03-01,20,1,15822.45
BUS-000173,2026-04-01,30,2,13901.41
BUS-000173,2026-05-01,30,3,9411.62
BUS-000173,2026-06-01,29,2,18310.89
BUS-000174,2026-01-01,6,0,1689.26
BUS-000174,2026-02-01,4,0,2356.33
BUS-000174,2026-03-01,7,0,2796.16
BUS-000174,2026-04-01,4,0,1515.75
BUS-000174,2026-05-01,6,0,2934.34
BUS-000174,2026-06-01,6,0,1719.39
BUS-000175,2026-01-01,5,0,2216.98
BUS-000175,2026-02-01,6,0,2458.19
BUS-000175,2026-03-01,5,0,1880.91
BUS-000175,2026-04-01,4,0,2345.95
BUS-000175,2026-05-01,6,0,2049.05
BUS-000175,2026-06-01,5,0,1617.34
BUS-000176,2026-01-01,211,6,105067.7
BUS-000176,2026-02-01,203,4,117939.37
BUS-000176,2026-03-01,171,3,154159.64
BUS-000176,2026-04-01,248,5,92148.44
BUS-000176,2026-05-01,262,6,186715.13
BUS-000176,2026-06-01,166,6,153695.71
BUS-000177,2026-01-01,6,0,2571.95
BUS-000177,2026-02-01,5,0,2916.96
BUS-000177,2026-03-01,4,0,1409.29
BUS-000177,2026-04-01,7,0,2429.01
BUS-000177,2026-05-01,6,0,1742.96
BUS-000177,2026-06-01,4,0,2089.07
BUS-000178,2026-01-01,31,3,12570.54
BUS-000178,2026-02-01,31,2,18222.64
BUS-000178,2026-03-01,35,1,8927.73
BUS-000178,2026-04-01,32,2,18433.68
BUS-000178,2026-05-01,37,1,14155.68
BUS-000178,2026-06-01,25,2,19811.59
BUS-000179,2026-01-01,41,1,13611.66
BUS-000179,2026-02-01,27,2,21194.65
BUS-000179,2026-03-01,31,2,10332.6
BUS-000179,2026-04-01,36,3,19731.05
BUS-000179,2026-05-01,38,2,12068.41
BUS-000179,2026-06-01,33,3,15636.65
BUS-000180,2026-01-01,4,0,2155.12
BUS-000180,2026-02-01,4,0,2810.45
BUS-000180,2026-03-01,5,0,2703.15
BUS-000180,2026-04-01,6,0,2765.9
BUS-000180,2026-05-01,7,0,1601.34
BUS-000180,2026-06-01,6,0,2448.22
BUS-000181,2026-01-01,5,0,1519.42
BUS-000181,2026-02-01,4,0,1667.35
BUS-000181,2026-03-01,5,0,2143.6
BUS-000181,2026-04-01,5,0,2887.45
BUS-000181,2026-05-01,6,0,2660.3
BUS-000181,2026-06-01,6,0,2879.25
BUS-000182,2026-01-01,7,0,2153.51
BUS-000182,2026-02-01,5,0,2090.45
BUS-000182,2026-03-01,4,0,2364.23
BUS-000182,2026-04-01,5,0,1901.02
BUS-000182,2026-05-01,6,0,2767.24
BUS-000182,2026-06-01,4,0,2792.36
BUS-000183,2026-01-01,42,2,22653.29
BUS-000183,2026-02-01,31,2,19403.78
BUS-000183,2026-03-01,42,2,15695.53
BUS-000183,2026-04-01,33,2,19859.67
BUS-000183,2026-05-01,26,1,17004.32
BUS-000183,2026-06-01,31,1,21750.6
BUS-000184,2026-01-01,36,1,9362.39
BUS-000184,2026-02-01,31,2,10210.41
BUS-000184,2026-03-01,31,2,16305.27
BUS-000184,2026-04-01,32,3,8675.16
BUS-000184,2026-05-01,20,2,13005.69
BUS-000184,2026-06-01,30,2,17400.24
BUS-000185,2026-01-01,6,0,2437.28
BUS-000185,2026-02-01,5,0,2227.53
BUS-000185,2026-03-01,5,0,2810.93
BUS-000185,2026-04-01,4,0,2542.69
BUS-000185,2026-05-01,6,0,2747.42
BUS-000185,2026-06-01,6,0,2477.24
BUS-000186,2026-01-01,5,0,1282.6
BUS-000186,2026-02-01,7,0,1353.53
BUS-000186,2026-03-01,6,0,2286.28
BUS-000186,2026-04-01,6,0,1288.74
BUS-000186,2026-05-01,6,0,2097.42
BUS-000186,2026-06-01,5,0,1334.88
BUS-000187,2026-01-01,26,1,15929.21
BUS-000187,2026-02-01,28,3,20733.4
BUS-000187,2026-03-01,37,1,14447.2
BUS-000187,2026-04-01,37,2,21268.0
BUS-000187,2026-05-01,38,1,11192.17
BUS-000187,2026-06-01,38,3,15572.79
BUS-000188,2026-01-01,29,1,18105.53
BUS-000188,2026-02-01,22,2,18854.59
BUS-000188,2026-03-01,29,1,17252.07
BUS-000188,2026-04-01,25,1,13285.26
BUS-000188,2026-05-01,30,2,15357.25
BUS-000188,2026-06-01,21,2,17854.54
BUS-000189,2026-01-01,34,2,19247.78
BUS-000189,2026-02-01,30,1,21813.55
BUS-000189,2026-03-01,23,2,17512.39
BUS-000189,2026-04-01,41,3,15232.48
BUS-000189,2026-05-01,33,2,13410.11
BUS-000189,2026-06-01,28,2,20442.18
BUS-000190,2026-01-01,6,0,1485.16
BUS-000190,2026-02-01,5,0,1567.53
BUS-000190,2026-03-01,6,0,1637.2
BUS-000190,2026-04-01,6,0,2424.78
BUS-000190,2026-05-01,4,0,2324.89
BUS-000190,2026-06-01,6,0,1696.46
BUS-000191,2026-01-01,6,0,2451.59
BUS-000191,2026-02-01,6,0,2720.48
BUS-000191,2026-03-01,6,0,2548.16
BUS-000191,2026-04-01,5,0,1236.39
BUS-000191,2026-05-01,4,0,1450.09
BUS-000191,2026-06-01,5,0,1397.46
BUS-000192,2026-01-01,5,0,1390.26
BUS-000192,2026-02-01,5,0,1914.87
BUS-000192,2026-03-01,4,0,1291.04
BUS-000192,2026-04-01,4,0,2280.0
BUS-000192,2026-05-01,5,0,1977.74
BUS-000192,2026-06-01,5,0,1842.93
BUS-000193,2026-01-01,4,0,2506.73
BUS-000193,2026-02-01,5,0,1515.95
BUS-000193,2026-03-01,5,0,2029.77
BUS-000193,2026-04-01,7,0,1354.74
BUS-000193,2026-05-01,5,0,2775.35
BUS-000193,2026-06-01,5,0,2795.75
BUS-000194,2026-01-01,4,0,1475.54
BUS-000194,2026-02-01,4,0,1924.32
BUS-000194,2026-03-01,5,0,2783.52
BUS-000194,2026-04-01,6,0,1387.55
BUS-000194,2026-05-01,5,0,2331.35
BUS-000194,2026-06-01,5,0,2239.57
BUS-000195,2026-01-01,25,2,14657.78
BUS-000195,2026-02-01,28,2,11639.25
BUS-000195,2026-03-01,30,2,12557.59
BUS-000195,2026-04-01,26,2,17172.85
BUS-000195,2026-05-01,31,1,10750.66
BUS-000195,2026-06-01,19,1,14940.3
BUS-000196,2026-01-01,4,0,2742.29
BUS-000196,2026-02-01,4,0,1303.05
BUS-000196,2026-03-01,5,0,2621.39
BUS-000196,2026-04-01,4,0,2512.36
BUS-000196,2026-05-01,5,0,1330.77
BUS-000196,2026-06-01,5,0,1574.88
BUS-000197,2026-01-01,27,1,18109.84
BUS-000197,2026-02-01,35,2,13702.14
BUS-000197,2026-03-01,25,2,13327.47
BUS-000197,2026-04-01,22,1,15472.95
BUS-000197,2026-05-01,34,1,8336.86
BUS-000197,2026-06-01,30,1,13126.32
BUS-000198,2026-01-01,6,0,1375.41
BUS-000198,2026-02-01,5,0,2095.59
BUS-000198,2026-03-01,6,0,1610.89
BUS-000198,2026-04-01,6,0,2784.96
BUS-000198,2026-05-01,4,0,2718.66
BUS-000198,2026-06-01,6,0,2497.96
BUS-000199,2026-01-01,5,0,1673.22
BUS-000199,2026-02-01,7,0,2754.5
BUS-000199,2026-03-01,4,0,1438.53
BUS-000199,2026-04-01,4,0,2116.53
BUS-000199,2026-05-01,4,0,2428.21
BUS-000199,2026-06-01,5,0,1424.89
BUS-000200,2026-01-01,7,0,1555.24
BUS-000200,2026-02-01,6,0,1375.67
BUS-000200,2026-03-01,6,0,1620.42
BUS-000200,2026-04-01,6,0,2125.54
BUS-000200,2026-05-01,6,0,2934.92
BUS-000200,2026-06-01,7,0,1291.72
BUS-000201,2026-01-01,5,0,2134.58
BUS-000201,2026-02-01,5,0,2314.1
BUS-000201,2026-03-01,6,0,1563.9
BUS-000201,2026-04-01,6,0,1661.41
BUS-000201,2026-05-01,4,0,1687.12
BUS-000201,2026-06-01,5,0,1363.38
BUS-000202,2026-01-01,5,0,1880.07
